"id","datum","lactatie","dim","productie","BSK","Vet","Eiwit","voer1","voer2","Voer3","Melkingen","Weigeringen","Herkauwminuten","Totale vreettijd in minuten"
"50003",5362,2025-12-20,4,171,27.3,37.9,5.02,3.8,1.95,0.28,NA,2,1,NA,323
"50004",5362,2025-12-21,4,172,28.1,39.1,4.88,3.81,1.95,0.28,NA,3,0,NA,230
"50005",5362,2025-12-22,4,173,27.5,38.3,4.83,3.84,1.96,0.28,NA,2,3,NA,305
"50006",5362,2025-12-23,4,174,28.2,39.3,4.7,3.8,1.94,0.28,NA,2,2,NA,279
"50007",5362,2025-12-24,4,175,28.1,39.1,5,3.78,1.97,0.28,NA,3,1,NA,217
"50008",5362,2025-12-25,4,176,27.4,38.1,5.26,3.78,1.96,0.28,NA,2,3,NA,220
"50009",5362,2025-12-26,4,177,25.5,35.5,5.3,3.76,1.94,0.28,NA,2,0,NA,265
"50010",5362,2025-12-27,4,178,27,37.6,5.18,3.75,1.93,0.28,NA,2,0,NA,214
"50011",5362,2025-12-28,4,179,26.7,37.2,5.04,3.76,1.92,0.28,NA,2,2,NA,209
"50012",5362,2025-12-29,4,180,26.5,38.1,5.16,3.78,1.91,0.28,NA,2,1,NA,219
"50013",5362,2025-12-30,4,181,26.8,38.6,5.04,3.77,1.9,0.28,NA,2,3,NA,194
"50014",5362,2025-12-31,4,182,27,38.9,5.08,3.78,1.89,0.27,NA,3,2,NA,218
"50015",5362,2026-01-01,4,183,26.8,38.7,5.02,3.78,1.88,0.27,NA,2,5,NA,186
"50016",5362,2026-01-02,4,184,26.9,38.8,5.13,3.78,1.87,0.27,NA,2,2,NA,216
"50017",5362,2026-01-03,4,185,26.6,38.4,5.03,3.72,1.86,0.27,NA,2,1,NA,186
"50018",5362,2026-01-04,4,186,26.3,37.8,5,3.68,1.86,0.27,NA,3,1,NA,213
"50019",5362,2026-01-05,4,187,27.5,39.6,4.87,3.68,1.84,0.27,NA,2,0,NA,199
"50020",5362,2026-01-06,4,188,26.6,38.3,4.76,3.68,1.9,0.28,NA,2,0,NA,183
"50021",5362,2026-01-07,4,189,27.5,39.7,4.77,3.71,1.84,0.27,NA,2,0,NA,215
"50022",5362,2026-01-08,4,190,27.1,39,4.7,3.74,1.78,0.28,NA,2,0,NA,287
"50023",5362,2026-01-09,4,191,27.9,40.1,4.8,3.79,1.74,0.27,NA,1,1,NA,193
"50024",5362,2026-01-10,4,192,26.8,38.6,5.16,3.85,1.81,0.28,NA,3,0,NA,270
"50025",5362,2026-01-11,4,193,27.6,39.8,5.27,3.83,1.74,0.27,NA,2,0,NA,270
"50026",5362,2026-01-12,4,194,22.3,32.1,5.07,3.83,1.78,0.28,NA,1,0,NA,217
"50027",5362,2026-01-13,4,195,23.3,33.5,5.11,3.86,1.71,0.27,NA,2,2,NA,231
"50028",5362,2026-01-14,4,196,26.5,38.2,5.2,3.77,1.69,0.26,NA,3,0,NA,252
"50029",5362,2026-01-15,4,197,26.8,38.6,4.86,3.75,1.7,0.27,NA,2,0,NA,275
"50030",5362,2026-01-16,4,198,27.3,39.3,4.86,3.78,1.72,0.27,NA,2,2,NA,258
"50031",5362,2026-01-17,4,199,27.9,40.2,4.91,3.85,1.76,0.27,NA,2,4,NA,235
"50032",5362,2026-01-18,4,200,27.2,39.1,4.86,3.82,1.81,0.28,NA,3,0,NA,228
"50033",5362,2026-01-19,4,201,27.9,42.1,4.93,3.77,1.75,0.27,NA,2,5,NA,239
"50034",5362,2026-01-20,4,202,27.6,41.6,4.95,3.79,1.81,0.28,NA,2,2,NA,221
"50035",5362,2026-01-21,4,203,27.5,41.5,4.93,3.77,1.78,0.28,NA,2,0,NA,224
"50036",5362,2026-01-22,4,204,26.7,40.4,4.62,3.74,1.78,0.28,NA,3,4,NA,163
"50037",5362,2026-01-23,4,205,27.6,41.7,4.84,3.75,1.77,0.27,NA,2,0,NA,203
"50038",5362,2026-01-24,4,206,26.5,40,4.88,3.71,1.78,0.28,NA,2,2,NA,228
"50039",5362,2026-01-25,4,207,27.1,41,5.11,3.72,1.76,0.27,NA,2,4,NA,210
"50040",5362,2026-01-26,4,208,26.6,40.2,5.05,3.71,1.76,0.27,NA,2,0,NA,251
"50041",5362,2026-01-27,4,209,27.2,41.1,5,3.7,1.74,0.27,NA,2,2,NA,235
"50042",5362,2026-01-28,4,210,27.7,41.8,4.94,3.73,1.75,0.27,NA,3,1,NA,244
"50043",5362,2026-01-29,4,211,27.6,41.6,5.02,3.75,1.79,0.28,NA,2,3,NA,228
"50044",5362,2026-01-30,4,212,27.4,41.4,5.1,3.74,1.78,0.28,NA,2,4,NA,238
"50045",5362,2026-01-31,4,213,26.7,40.4,5.14,3.71,1.77,0.27,NA,3,0,NA,278
"50046",5362,2026-02-01,4,214,25.7,38.9,5.07,3.7,1.75,0.27,NA,2,2,NA,225
"50047",5362,2026-02-02,4,215,26.3,39.7,5.1,3.72,1.74,0.27,NA,2,1,NA,269
"50048",5362,2026-02-03,4,216,25.5,38.6,5.23,3.71,1.74,0.27,NA,2,4,NA,265
"50049",5362,2026-02-04,4,217,26.2,39.6,5.09,3.69,1.73,0.27,NA,2,1,NA,237
"50050",5362,2026-02-05,4,218,26.3,39.8,5.2,3.67,1.72,0.27,NA,2,0,NA,187
"50051",5362,2026-02-06,4,219,25.6,38.6,5.22,3.66,1.71,0.27,NA,3,0,NA,217
"50052",5362,2026-02-07,4,220,26,41.1,5.2,3.66,1.71,0.27,NA,2,0,NA,230
"50053",5362,2026-02-08,4,221,26,41,5.05,3.69,1.71,0.27,NA,2,3,NA,223
"50054",5362,2026-02-09,4,222,25.9,41,4.95,3.69,1.7,0.27,NA,2,0,NA,246
"50055",5362,2026-02-10,4,223,24.8,39.1,5.04,3.68,1.69,0.26,NA,2,2,NA,210
"50056",5362,2026-02-11,4,224,25.1,39.6,5.15,3.67,1.68,0.26,NA,2,0,NA,263
"50057",5362,2026-02-12,4,225,26.3,41.6,5.13,3.67,1.67,0.26,NA,2,7,NA,241
"50058",5362,2026-02-13,4,226,26,41,5.02,3.7,1.68,0.26,NA,3,4,NA,277
"50059",5362,2026-02-14,4,227,25.6,40.5,5.01,3.76,1.66,0.26,NA,2,1,NA,300
"50060",5362,2026-02-15,4,228,26.3,41.5,5.23,3.82,1.64,0.26,NA,2,0,NA,249
"50061",5362,2026-02-16,4,229,25.5,40.4,5.27,3.83,1.68,0.26,NA,2,0,NA,294
"50062",5362,2026-02-17,4,230,26.5,41.9,5.17,3.83,1.64,0.26,NA,2,1,NA,295
"50063",5362,2026-02-18,4,231,26.1,41.3,5.23,3.84,1.7,0.27,NA,2,0,NA,281
"50064",5362,2026-02-19,4,232,26.1,41.2,5.23,3.83,1.67,0.26,NA,2,3,NA,350
"50065",5362,2026-02-20,4,233,25.4,40.1,5.27,3.84,1.67,0.26,NA,2,3,NA,242
"50066",5362,2026-02-21,4,234,25.7,40.6,5.24,3.81,1.65,0.26,NA,2,3,NA,268
"50067",5362,2026-02-22,4,235,26.5,41.8,5.27,3.84,1.66,0.26,NA,2,2,NA,307
"50068",5362,2026-02-23,4,236,26.3,41.5,5.32,3.84,1.7,0.27,NA,3,2,NA,285
"50069",5362,2026-02-24,4,237,26.5,41.9,5.22,3.85,1.68,0.26,NA,2,0,NA,300
"50070",5362,2026-02-25,4,238,26.1,41.3,5.22,3.87,1.7,0.27,NA,2,3,NA,280
"50071",5362,2026-02-26,4,239,25.9,40.9,5.11,3.87,1.67,0.26,NA,2,1,NA,294
"50072",5362,2026-02-27,4,240,26.9,42.5,5.28,3.87,1.66,0.26,NA,2,4,NA,308
"50073",5362,2026-02-28,4,241,26.1,43.5,5.41,3.84,1.73,0.27,NA,3,2,NA,317
"50074",5362,2026-03-01,4,242,26,43.4,5.16,3.82,1.69,0.26,NA,2,1,NA,254
"50075",5362,2026-03-02,4,243,26.1,43.6,5.24,3.85,1.68,0.26,NA,2,0,NA,278
"50076",5362,2026-03-03,4,244,25.8,43,5.13,3.87,1.68,0.26,NA,2,1,NA,303
"50077",5362,2026-03-04,4,245,25.5,42.6,5.23,3.88,1.67,0.26,NA,2,0,NA,246
"50078",5362,2026-03-05,4,246,25.8,43.1,5.16,3.88,1.67,0.26,NA,2,2,NA,278
"50079",5362,2026-03-06,4,247,25.8,43.1,5.24,3.86,1.66,0.26,NA,1,2,NA,210
"50080",5362,2026-03-07,4,248,24.9,41.5,5.22,3.86,1.67,0.26,NA,2,0,NA,287
"50081",5362,2026-03-08,4,249,25.4,42.3,5.29,3.86,1.66,0.26,NA,2,2,NA,295
"50082",5362,2026-03-09,4,250,24.9,41.6,5.28,3.88,1.65,0.26,NA,3,2,NA,321
"50083",5362,2026-03-10,4,251,26,43.3,5.45,3.91,1.64,0.26,NA,2,0,NA,343
"50084",5362,2026-03-11,4,252,25.1,42,5.66,3.93,1.66,0.26,NA,2,3,NA,309
"50085",5362,2026-03-12,4,253,24.8,41.5,5.57,3.95,1.64,0.26,NA,2,1,NA,291
"50086",5362,2026-03-13,4,254,24.7,41.2,5.52,3.93,1.64,0.26,NA,2,1,NA,251
"50087",5362,2026-03-14,4,255,25,41.7,5.46,3.92,1.62,0.26,NA,2,1,NA,284
"50088",5362,2026-03-15,4,256,25.3,42.2,5.33,3.91,1.61,0.25,NA,2,1,NA,272
"50089",5362,2026-03-16,4,257,25.4,42.4,5.46,3.94,1.61,0.25,NA,2,4,NA,253
"50090",5362,2026-03-17,4,258,24.9,41.5,5.16,3.94,1.61,0.25,NA,2,4,NA,305
"50091",5362,2026-03-18,4,259,25.6,42.7,5.46,3.96,1.6,0.25,NA,2,0,NA,286
"50092",5362,2026-03-19,4,260,25.2,44.9,5.35,3.95,1.63,0.26,NA,2,2,NA,250
"50093",5362,2026-03-20,4,261,25.3,45.1,5.34,3.94,1.6,0.25,NA,2,2,NA,312
"50094",5362,2026-03-21,4,262,25,44.5,5.07,3.94,1.61,0.25,NA,1,1,NA,294
"50095",5362,2026-03-22,4,263,25,44.4,5.31,3.95,1.6,0.25,NA,2,1,NA,344
"50096",5362,2026-03-23,4,264,25.6,45.6,5.35,3.95,1.6,0.25,NA,2,4,NA,302
"50097",5362,2026-03-24,4,265,24.6,43.8,5.38,3.95,1.63,0.26,NA,2,3,NA,252
"50098",5362,2026-03-25,4,266,24.6,43.8,5.3,3.98,1.6,0.25,NA,2,1,NA,286
"50099",5362,2026-03-26,4,267,24.3,43.3,5.21,3.97,1.59,0.25,NA,2,1,NA,317
"50100",5362,2026-03-27,4,268,24.6,43.8,5.58,3.98,1.58,0.25,NA,2,12,NA,286
"50101",5362,2026-03-28,4,269,21,37.4,5.67,3.98,1.58,0.25,NA,2,2,NA,265
"50102",5362,2026-03-29,4,270,22.3,39.8,5.7,3.98,1.56,0.25,NA,1,0,NA,295
"50103",5362,2026-03-30,4,271,21.2,37.8,5.62,3.98,1.55,0.25,NA,2,0,NA,350
"50104",5362,2026-03-31,4,272,22,39.2,5.5,3.98,1.52,0.24,NA,1,0,NA,346
"50105",5362,2026-04-01,4,273,22.3,39.7,5.33,3.97,1.51,0.24,NA,2,1,NA,269
"50106",5362,2026-04-02,4,274,22.9,40.7,5.49,3.95,1.49,0.24,NA,1,1,NA,328
"50107",5362,2026-04-03,4,275,23,41,5.71,3.94,1.48,0.24,NA,2,0,NA,338
"50108",5362,2026-04-04,4,276,22.8,40.6,5.9,3.95,1.47,0.24,NA,2,0,NA,264
"50109",5362,2026-04-05,4,277,21.9,39,5.63,3.96,1.45,0.23,NA,2,0,NA,249
"50110",5362,2026-04-06,4,278,23.3,41.4,5.62,3.97,1.44,0.23,NA,2,3,NA,364
"50111",5362,2026-04-07,4,279,22.3,39.8,5.25,3.96,1.45,0.23,NA,2,1,NA,297
"50112",5362,2026-04-08,4,280,23.1,41.1,5.63,3.94,1.41,0.23,NA,2,6,NA,322
"50113",5362,2026-04-09,4,281,22.4,42.5,5.31,3.94,1.44,0.23,NA,1,1,NA,296
"50114",5362,2026-04-10,4,282,18.7,35.6,5.3,3.97,1.41,0.23,NA,2,1,NA,339
"50115",5362,2026-04-11,4,283,20.3,38.5,5.19,4,1.36,0.22,NA,1,2,NA,319
"50116",5362,2026-04-12,4,284,20,38.1,5.4,3.99,1.35,0.22,NA,1,0,NA,326
"50117",5362,2026-04-13,4,285,19,36,5.86,3.99,1.35,0.22,NA,2,1,NA,198
"50118",5362,2026-04-14,4,286,21,39.9,5.74,3.94,1.33,0.22,NA,2,2,NA,275
"50119",5362,2026-04-15,4,287,22.1,42,5.7,3.9,1.32,0.22,NA,2,0,NA,308
"50120",5362,2026-04-16,4,288,21.4,40.7,5.42,3.92,1.36,0.22,NA,2,8,NA,329
"50121",5362,2026-04-17,4,289,21.8,41.4,5.05,3.93,1.17,0.26,NA,1,2,NA,270
"50122",5362,2026-04-18,4,290,13.8,26.2,5.05,4,0.97,0.3,NA,1,0,NA,244
"50123",5362,2026-04-19,4,291,11.4,21.7,5.79,4.16,0.78,0.34,NA,1,0,NA,187
"50124",5362,2026-04-20,4,292,10.6,20.1,6.99,4.28,0.58,0.38,NA,1,0,NA,244
"50125",5362,2026-04-21,4,293,9.6,18.3,7.28,4.24,0.39,0.42,NA,1,0,NA,210
"50126",5362,2026-04-22,4,294,11,20.8,7.36,4.02,0,0,NA,1,0,NA,240
"50127",5362,2026-04-23,4,295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,192
"50128",5362,2026-04-24,4,296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,188
"50129",5362,2026-04-25,4,297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,229
"50130",5362,2026-04-26,4,298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,178
"50131",5362,2026-04-27,4,299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,185
"50132",5362,2026-04-28,4,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180
"50133",5362,2026-04-29,4,301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,253
"50134",5362,2026-04-30,4,302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146
"50135",5362,2026-05-01,4,303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191
"50136",5362,2026-05-02,4,304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,213
"50137",5362,2026-05-03,4,305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,178
"50138",5362,2026-05-04,4,306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174
"50139",5362,2026-05-05,4,307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196
"50140",5362,2026-05-06,4,308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,236
"50141",5362,2026-05-07,4,309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210
"50142",5362,2026-05-08,4,310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,283
"50143",5362,2026-05-09,4,311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226
"50144",5362,2026-05-10,4,312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237
"50145",5362,2026-05-11,4,313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190
"50146",5362,2026-05-12,4,314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195
"50147",5362,2026-05-13,4,315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221
"50148",5362,2026-05-14,4,316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,224
"50149",5362,2026-05-15,4,317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180
"50150",5362,2026-05-16,4,318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,185
"50151",5362,2026-05-17,4,319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,184
"50152",5362,2026-05-18,4,320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157
"50153",5362,2026-05-19,4,321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149
"50154",5362,2026-05-20,4,322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187
"50155",5362,2026-05-21,4,323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195
"50156",5362,2026-05-22,4,324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191
"50157",5362,2026-05-23,4,325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171
"50158",5362,2026-05-24,4,326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174
"50159",5362,2026-05-25,4,327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165
"50160",5362,2026-05-26,4,328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171
"50161",5362,2026-05-27,4,329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170
"50162",5362,2026-05-28,4,330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,205
"50163",5362,2026-05-29,4,331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,252
"50164",5362,2026-05-30,4,332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,251
"50165",5362,2026-05-31,4,333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,311
"50166",5362,2026-06-01,4,334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,262
"50167",5362,2026-06-02,4,335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,282
"50168",5362,2026-06-03,4,336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,285
"50169",5362,2026-06-04,4,337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,290
"50170",5362,2026-06-05,4,338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201
"50171",5362,2026-06-06,4,339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,218
"50172",5362,2026-06-07,4,340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,273
"50173",5362,2026-06-08,4,341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,267
"50174",5362,2026-06-09,4,342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,245
"50175",5362,2026-06-10,4,343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,343
"50176",5362,2026-06-11,4,344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,243
"50177",5362,2026-06-12,4,345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,253
"50178",5362,2026-06-13,4,346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272
"50179",5362,2026-06-14,4,347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,269
"50180",5362,2026-06-15,4,348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,511
"50181",5362,2026-06-16,5,0,6.9,NA,1.83,4.98,1.5,0.5,NA,2,2,NA,344
"50182",5362,2026-06-17,5,1,13.4,NA,1.73,4.89,1.67,0.5,NA,2,4,NA,199
"50183",5362,2026-06-18,5,2,20.8,NA,2.13,4.79,1.83,0.5,NA,2,8,NA,208
"50184",5362,2026-06-19,5,3,22.7,NA,3.28,4.67,2,0.5,NA,2,17,NA,211
"50185",5362,2026-06-20,5,4,24.9,NA,3.89,4.54,2.17,0.5,NA,2,24,NA,325
"50186",5362,2026-06-21,5,5,25.8,28.2,3.8,4.45,2.33,0.5,NA,2,22,NA,389
"50187",5362,2026-06-22,5,6,30.5,33.2,3.88,4.44,2.5,0.5,NA,3,9,NA,296
"50188",5362,2026-06-23,5,7,30.8,33.5,3.67,4.42,2.67,0.5,NA,3,7,NA,334
"50189",5362,2026-06-24,5,8,29.9,32.6,3.83,4.39,2.83,0.5,NA,2,2,NA,316
"50190",5362,2026-06-25,5,9,32.7,35.7,3.97,4.33,3,0.5,NA,3,4,NA,326
"50191",5362,2026-06-26,5,10,34.3,37.4,3.94,4.29,3.17,0.5,NA,2,2,NA,274
"50192",5362,2026-06-27,5,11,34.3,37.4,3.98,4.27,3.33,0.5,NA,3,1,NA,227
"50193",5362,2026-06-28,5,12,30.9,33.7,4.15,4.22,3.5,0.5,NA,3,0,NA,319
"50194",5362,2026-06-29,5,13,35.7,38.9,4.21,4.15,3.67,0.5,NA,3,1,NA,176
"50195",5362,2026-06-30,5,14,36.1,39.4,4.32,4.12,3.83,0.5,NA,3,1,NA,239
"50196",5362,2026-07-01,5,15,35.5,38.7,4.19,4.12,4,0.5,NA,3,1,NA,237
"50197",5362,2026-07-02,5,16,37.4,40.7,3.95,4.04,4.17,0.5,NA,4,0,NA,235
"50198",5362,2026-07-03,5,17,38.7,42.2,3.71,4.02,4.33,0.5,NA,3,9,NA,277
"50199",5362,2026-07-04,5,18,38.6,42.1,4.37,4,4.5,0.5,NA,4,3,NA,262
"50200",5362,2026-07-05,5,19,37.6,40.9,4.14,3.97,4.67,0.5,NA,3,1,NA,231
"50201",5362,2026-07-06,5,20,39.2,41.5,4.25,3.98,4.83,0.5,NA,3,1,NA,259
"50202",5362,2026-07-07,5,21,39.8,42.2,4.01,3.97,5,0.5,NA,3,3,NA,223
"50203",5362,2026-07-08,5,22,40.8,43.2,3.88,3.99,5,0.5,NA,3,1,NA,175
"50204",5362,2026-07-09,5,23,40.1,42.5,3.62,4.04,5,0.5,NA,4,0,NA,231
"50205",5362,2026-07-10,5,24,37.7,39.9,3.41,4.08,5,0.5,NA,3,0,NA,255
"50206",5362,2026-07-11,5,25,39.5,41.9,3.77,4.08,5,0.5,NA,3,0,NA,176
"50207",5362,2026-07-12,5,26,40.7,43.1,4.06,4.03,5,0.5,NA,3,0,NA,203
"50208",5362,2026-07-13,5,27,40.4,42.8,3.8,4.02,5,0.5,NA,3,0,NA,169
"50209",5362,2026-07-14,5,28,41.1,43.6,3.94,4.03,5,0.5,NA,3,0,NA,216
"50210",5362,2026-07-15,5,29,41.4,43.9,3.78,4.03,5,0.5,NA,2,0,NA,205
"50211",5362,2026-07-16,5,30,41.8,44.3,3.92,4,5.3,0.3,NA,3,0,NA,177
"50212",5362,2026-07-17,5,31,43,45.6,3.86,3.99,5.5,0.1,NA,3,0,NA,184
"50213",5362,2026-07-18,5,32,41.3,43.8,3.87,4.01,5.5,0,NA,2,0,NA,213
"50214",5362,2026-07-19,5,33,39.7,42.1,4.01,4.03,5.5,0,NA,3,0,NA,262
"50215",5362,2026-07-20,5,34,41.3,43.7,3.89,3.97,5.5,0,NA,3,0,NA,252
"50216",5362,2026-07-21,5,35,40,42.4,4.08,3.94,5.5,0,NA,2,0,NA,187
"50217",5362,2026-07-22,5,36,38,40.2,4.05,3.94,5.5,0,NA,3,0,NA,218
"50218",5362,2026-07-23,5,37,38.6,40.9,3.9,3.93,5.5,0,NA,2,0,NA,225
"50219",5362,2026-07-24,5,38,37.5,39.7,3.7,3.88,5.5,0,NA,3,1,NA,226
"50220",5362,2026-07-25,5,39,40.6,43,3.66,3.88,5.4,0.3,NA,3,0,NA,174
"50221",5362,2026-07-26,5,40,42.6,45.2,4.23,3.83,5.3,0.5,NA,3,0,NA,243
"50222",5362,2026-07-27,5,41,40.2,42.6,3.86,3.9,5.2,0.5,NA,3,0,NA,271
"50223",5362,2026-07-28,5,42,41.4,43.9,3.69,3.89,5.1,0.5,NA,2,6,NA,232
"50224",5362,2026-07-29,5,43,41.4,43.9,4.3,3.79,5,0.5,NA,3,0,NA,162
"50225",5362,2026-07-30,5,44,40.9,43.3,4.39,3.79,5,0.5,NA,3,0,NA,205
"50226",5362,2026-07-31,5,45,42.1,44.6,4.28,3.76,5,0.5,NA,3,4,NA,200
"50227",5362,2026-08-01,5,46,42.4,44.9,4.24,3.76,5,0.5,NA,3,1,NA,225
"50228",5362,2026-08-02,5,47,41.8,44.3,4.2,3.76,5,0.5,NA,3,0,NA,174
"50229",5362,2026-08-03,5,48,40.9,43.3,4.04,3.78,5,0.5,NA,3,0,NA,195
"50230",5362,2026-08-04,5,49,42.6,45.1,3.84,3.79,5,0.5,NA,2,0,NA,120
"50231",5362,2026-08-05,5,50,40.2,42.6,3.91,3.79,5,0.5,NA,3,0,NA,218
"50232",5362,2026-08-06,5,51,39.7,42,4.14,3.76,5,0.5,NA,2,0,NA,198
"50233",5362,2026-08-07,5,52,38.7,41,4.12,3.66,5,0.5,NA,3,0,NA,192
"50234",5362,2026-08-08,5,53,39,41.3,3.92,3.68,5,0.5,NA,2,0,NA,147
"50235",5362,2026-08-09,5,54,36,38.2,3.82,3.7,5,0.5,NA,2,0,NA,181
"50236",5362,2026-08-10,5,55,36.7,38.9,3.97,3.7,5,0.5,NA,2,0,NA,214
"50237",5362,2026-08-11,5,56,35.6,37.7,3.89,3.71,5,0.5,NA,2,0,NA,240
"50238",5362,2026-08-12,5,57,37,39.2,3.88,3.7,5,0.5,NA,2,0,NA,217
"50239",5362,2026-08-13,5,58,34.5,36.6,3.88,3.71,5,0.5,NA,2,2,NA,224
"50240",5362,2026-08-14,5,59,38.6,40.9,3.71,3.76,5,0.5,NA,2,0,NA,260
"50241",5362,2026-08-15,5,60,37.8,40.8,3.88,3.74,5,0.5,NA,2,0,NA,227
"50242",5362,2026-08-16,5,61,36.2,39.1,3.99,3.77,5,0.5,NA,2,0,NA,215
"50243",5362,2026-08-17,5,62,35.6,38.4,4.4,3.76,5,0.5,NA,2,0,NA,225
"50244",5362,2026-08-18,5,63,38.4,41.5,4.39,3.77,5,0.5,NA,3,0,NA,302
"50245",5362,2026-08-19,5,64,36.1,39,4.23,3.83,5,0.5,NA,2,0,NA,213
"50246",5362,2026-08-20,5,65,36.7,39.6,4.13,3.83,5,0.5,NA,2,0,NA,219
"50247",5362,2026-08-21,5,66,33.6,36.2,4.2,3.82,5,0.5,NA,2,0,NA,232
"50248",5362,2026-08-22,5,67,36.2,39.1,4.36,3.8,5,0.5,NA,2,0,NA,250
"50249",5362,2026-08-23,5,68,37.9,40.9,4.22,3.78,5,0.5,NA,2,0,NA,235
"50250",5362,2026-08-24,5,69,34.9,37.7,4.51,3.76,5,0.5,NA,2,0,NA,301
"50251",5362,2026-08-25,5,70,39.9,43.1,4.1,3.83,5,0.5,NA,3,0,NA,287
"50252",5362,2026-08-26,5,71,40.1,43.3,4.08,3.83,5,0.5,NA,2,3,NA,322
"50253",5362,2026-08-27,5,72,40.5,43.7,4.4,3.81,5,0.5,NA,3,2,NA,219
"50254",5362,2026-08-28,5,73,39.8,43,4.16,3.88,5,0.5,NA,3,0,NA,260
"50255",5362,2026-08-29,5,74,40,43.2,4.22,3.88,5,0.5,NA,2,0,NA,237
"50256",5362,2026-08-30,5,75,39.2,42.3,4.07,3.85,5,0.5,NA,3,0,NA,253
"50257",5362,2026-08-31,5,76,37.4,40.4,4.22,3.86,5,0.5,NA,2,0,NA,286
"50258",5362,2026-09-01,5,77,36.4,39.3,3.87,3.89,5,0.5,NA,3,0,NA,227
"50259",5362,2026-09-02,5,78,33.2,35.9,3.71,3.88,5,0.5,NA,2,0,NA,186
"50260",5362,2026-09-03,5,79,34.3,37,3.96,3.84,5,0.5,NA,2,1,NA,248
"50261",5362,2026-09-04,5,80,34.2,36.9,4.59,3.74,5,0.5,NA,2,0,NA,218
"50262",5362,2026-09-05,5,81,30.3,34.5,4.8,3.75,5,0.5,NA,2,0,NA,164
"50263",5362,2026-09-06,5,82,25.6,29.2,5.07,3.76,5,0.5,NA,2,0,NA,149
"50264",5362,2026-09-07,5,83,24.3,27.8,5.23,3.66,5,0.5,NA,2,0,NA,199
"50265",5362,2026-09-08,5,84,NA,NA,NA,NA,5,0.5,NA,NA,NA,NA,234
"50266",4810,2025-11-12,5,237,34.4,55.4,4.38,4,2.51,0.34,NA,3,1,NA,346
"50267",4810,2025-11-13,5,238,33.5,53.9,4.49,4.02,2.54,0.34,NA,3,5,NA,376
"50268",4810,2025-11-14,5,239,34.4,55.4,4.47,4.01,2.49,0.34,NA,3,8,NA,394
